iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
EST,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.855182,
EST,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.855166,
EST,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.010814,
EST,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.010804,
EST,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:37.01083,
EST,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:37.010837,
EST,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.010821,
EST,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.245842,
EST,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.245824,
EST,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:37.245872,
EST,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:37.245887,
EST,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.245856,
EST,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.419511,
EST,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.4195,
EST,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:37.419527,
EST,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:37.419534,
EST,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.419518,
ETH,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,569.99316,tonnes,annual,2023-10-03 21:10:36.214887,2023-10-27 13:11:51.019797
ETH,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.214877,
ETH,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,15503.81395,tonnes,annual,2023-10-03 21:10:36.214903,2023-10-27 13:11:51.019797
ETH,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,46055.44733,tonnes,annual,2023-10-03 21:10:36.21491,2023-10-27 13:11:51.019797
ETH,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.214894,
ETH,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,607.16172,tonnes,annual,2023-10-03 21:10:36.370959,2023-10-27 13:11:53.185217
ETH,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.370949,
ETH,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,16514.79878,tonnes,annual,2023-10-03 21:10:36.370975,2023-10-27 13:11:53.185217
ETH,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,49058.66698,tonnes,annual,2023-10-03 21:10:36.370983,2023-10-27 13:11:53.185217
ETH,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.370966,
ETH,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,665.96178,tonnes,annual,2023-10-03 21:10:36.54426,2023-10-27 13:11:53.246874
ETH,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.54425,
ETH,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,18114.16042,tonnes,annual,2023-10-03 21:10:36.544276,2023-10-27 13:11:53.246874
ETH,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,53809.71182,tonnes,annual,2023-10-03 21:10:36.544284,2023-10-27 13:11:53.246874
ETH,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.544267,
ETH,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,794.55948,tonnes,annual,2023-10-03 21:10:36.701521,2023-10-27 13:11:53.363622
ETH,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.701511,
ETH,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,21612.01786,tonnes,annual,2023-10-03 21:10:36.701537,2023-10-27 13:11:53.363622
ETH,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,64200.40598,tonnes,annual,2023-10-03 21:10:36.701544,2023-10-27 13:11:53.363622
ETH,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.701528,
ETH,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,722.00304,tonnes,annual,2023-10-03 21:10:36.855741,2023-10-27 13:11:53.421808
ETH,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.855731,
ETH,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,19638.48269,tonnes,annual,2023-10-03 21:10:36.855757,2023-10-27 13:11:53.421808
ETH,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,58337.84563,tonnes,annual,2023-10-03 21:10:36.855765,2023-10-27 13:11:53.421808
ETH,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.855748,
ETH,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,784.38954,tonnes,annual,2023-10-03 21:10:37.011448,2023-10-27 13:11:53.480893
ETH,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.011437,
ETH,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,21335.39549,tonnes,annual,2023-10-03 21:10:37.011464,2023-10-27 13:11:53.480893
ETH,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,63378.67483,tonnes,annual,2023-10-03 21:10:37.011471,2023-10-27 13:11:53.480893
ETH,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.011455,
ETH,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,784.38954,tonnes,annual,2023-10-03 21:10:37.246825,2023-10-27 13:11:53.540582
ETH,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.246806,
ETH,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,21335.39549,tonnes,annual,2023-10-03 21:10:37.246854,2023-10-27 13:11:53.540582
ETH,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,63378.67483,tonnes,annual,2023-10-03 21:10:37.246869,2023-10-27 13:11:53.540582
ETH,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.246838,
ETH,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,6378.986307763879,tonnes,annual,2023-10-03 21:10:37.420155,2023-11-16 14:06:48.316136
ETH,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.420145,
ETH,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,173508.42757117754,tonnes,annual,2023-10-03 21:10:37.420171,2023-11-16 14:06:48.316136
ETH,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,515422.0936673214,tonnes,annual,2023-10-03 21:10:37.420179,2023-11-16 14:06:48.316136
ETH,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.420163,
FIN,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.215599,
FIN,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.215589,
FIN,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.215614,
FIN,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.215622,
FIN,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.215606,
FIN,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.371541,
FIN,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.371531,
FIN,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.371557,
FIN,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.371564,
FIN,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.371548,
FIN,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.544862,
FIN,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.544852,
FIN,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.544877,
FIN,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.544885,
FIN,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.544869,
FIN,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.702123,
FIN,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.702113,
FIN,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.702139,
FIN,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.702146,
FIN,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.70213,
FIN,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.856336,
FIN,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.856326,
FIN,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.856352,
FIN,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.856359,
FIN,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.856343,
FIN,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.012042,
FIN,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.012032,
FIN,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:37.012068,
FIN,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:37.012076,
FIN,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.012059,
FIN,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.24781,
FIN,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.247792,
FIN,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:37.24784,
FIN,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:37.247855,
FIN,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.247824,
FIN,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.420758,
FIN,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.420748,
FIN,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:37.420774,
FIN,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:37.420782,
FIN,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.420765,
FJI,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,422.0,tonnes,annual,2023-10-03 21:10:36.216204,
FJI,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.216194,
FJI,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,11478.4,tonnes,annual,2023-10-03 21:10:36.21622,
FJI,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,34097.6,tonnes,annual,2023-10-03 21:10:36.216228,
FJI,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.216211,
FJI,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,576.6,tonnes,annual,2023-10-03 21:10:36.372152,
FJI,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.372142,
FJI,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,15683.52,tonnes,annual,2023-10-03 21:10:36.372169,
FJI,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,46589.28,tonnes,annual,2023-10-03 21:10:36.372177,
FJI,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.372159,
FJI,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,605.4,tonnes,annual,2023-10-03 21:10:36.5461,
FJI,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.546082,
FJI,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,16466.88,tonnes,annual,2023-10-03 21:10:36.546126,2023-11-06 17:00:17.123133
FJI,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,48916.32,tonnes,annual,2023-10-03 21:10:36.546137,
FJI,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.546111,
FJI,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,470.0,tonnes,annual,2023-10-03 21:10:36.702717,
FJI,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.702707,
FJI,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,12784.0,tonnes,annual,2023-10-03 21:10:36.702732,
FJI,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,37976.0,tonnes,annual,2023-10-03 21:10:36.70274,
FJI,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.702724,
FJI,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,383.2,tonnes,annual,2023-10-03 21:10:36.85693,
FJI,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.85692,
FJI,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,10423.04,tonnes,annual,2023-10-03 21:10:36.856945,
FJI,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,30962.56,tonnes,annual,2023-10-03 21:10:36.856953,
FJI,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.856937,
FJI,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,469.0,tonnes,annual,2023-10-03 21:10:37.013237,
FJI,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.013226,
FJI,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,12756.8,tonnes,annual,2023-10-03 21:10:37.013252,
FJI,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,37895.2,tonnes,annual,2023-10-03 21:10:37.01326,
FJI,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.013243,
FJI,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,511.4,tonnes,annual,2023-10-03 21:10:37.248794,
FJI,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.248777,
FJI,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,13910.08,tonnes,annual,2023-10-03 21:10:37.248825,
FJI,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,41321.12,tonnes,annual,2023-10-03 21:10:37.248841,
FJI,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.248809,
FJI,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,511.4,tonnes,annual,2023-10-03 21:10:37.421349,
FJI,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.421338,
FJI,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,13910.08,tonnes,annual,2023-10-03 21:10:37.421364,
FJI,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,41321.12,tonnes,annual,2023-10-03 21:10:37.421372,
FJI,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.421356,
FLK,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.216805,
FLK,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.216793,
FLK,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.21682,
FLK,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.216828,
FLK,agriculture,rice-cultivation,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.216812,
FLK,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.37275,
FLK,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.372739,
FLK,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.372765,
FLK,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.372773,
FLK,agriculture,rice-cultivation,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.372757,
FLK,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.546836,
FLK,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.546825,
FLK,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.546852,
FLK,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.546859,
FLK,agriculture,rice-cultivation,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.546844,
FLK,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.703325,
FLK,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.703315,
FLK,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.703341,
FLK,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.703348,
FLK,agriculture,rice-cultivation,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.703332,
FLK,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:36.857521,
FLK,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:36.857511,
FLK,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:36.857536,
FLK,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:36.857544,
FLK,agriculture,rice-cultivation,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:36.857528,
FLK,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.013842,
FLK,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.013832,
FLK,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:37.013858,
FLK,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:37.013865,
FLK,agriculture,rice-cultivation,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.013849,
FLK,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.249781,
FLK,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.249763,
FLK,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,tonnes,annual,2023-10-03 21:10:37.249811,
FLK,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,0.0,tonnes,annual,2023-10-03 21:10:37.249826,
FLK,agriculture,rice-cultivation,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.0,tonnes,annual,2023-10-03 21:10:37.249795,
FLK,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,0.0,tonnes,annual,2023-10-03 21:10:37.422228,
FLK,agriculture,rice-cultivation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,tonnes,annual,2023-10-03 21:10:37.422211,
